@relation 'gesture-weka.filters.unsupervised.attribute.Remove-R31_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,7-11,12-26,27-30,357'

@attribute ratio numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingerDirection_f1_x numeric
@attribute fingerDirection_f1_y numeric
@attribute fingerDirection_f1_z numeric
@attribute fingerDirection_f2_x numeric
@attribute fingerDirection_f2_y numeric
@attribute fingerDirection_f2_z numeric
@attribute fingerDirection_f3_x numeric
@attribute fingerDirection_f3_y numeric
@attribute fingerDirection_f3_z numeric
@attribute fingerDirection_f4_x numeric
@attribute fingerDirection_f4_y numeric
@attribute fingerDirection_f4_z numeric
@attribute fingerDirection_f5_x numeric
@attribute fingerDirection_f5_y numeric
@attribute fingerDirection_f5_z numeric
@attribute fingerAngle_1 numeric
@attribute fingerAngle_2 numeric
@attribute fingerAngle_3 numeric
@attribute fingerAngle_4 numeric
@attribute class {G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24}

@data
0,68.694725,49.380421,50.56699,41.196457,35.0205,-0.193811,-0.023156,-0.980766,0.235171,-0.854397,0.463358,-0.112813,-0.825117,0.553583,-0.156077,-0.666634,0.728861,-0.474759,-0.508333,0.718472,0,0,0,0,G13
0,65.134674,58.084553,56.358086,58.897884,50.548615,-0.689867,0.212362,-0.692088,-0.435451,-0.898672,0.052648,-0.475697,-0.860629,0.181743,-0.665765,-0.725177,0.175714,-0.751582,-0.623813,0.214437,0,0,0,0,G14
0,63.966785,59.312119,57.537243,58.060295,50.07534,-0.737416,0.280884,-0.614265,-0.515502,-0.85615,0.035566,-0.543548,-0.822436,0.167794,-0.707142,-0.683161,0.182323,-0.787959,-0.571048,0.23027,0,0,0,0,G14
0,61.891399,58.681126,56.766579,57.962734,50.790352,-0.72059,0.364215,-0.589998,-0.464359,-0.883742,-0.05806,-0.496599,-0.862973,0.093097,-0.700888,-0.706887,0.095215,-0.789477,-0.592879,0.158806,0,0,0,0,G14
0,61.448074,59.331345,57.497288,58.768482,51.612366,-0.722556,0.432951,-0.538949,-0.478924,-0.870094,-0.116478,-0.545594,-0.837337,0.03457,-0.711335,-0.699279,0.07079,-0.798307,-0.584237,0.146196,0,0,0,0,G14
0,58.380615,58.238216,56.019077,54.916977,49.450729,-0.734016,0.336148,-0.590106,-0.368813,-0.928346,-0.046383,-0.435436,-0.891043,0.12821,-0.625023,-0.762758,0.165971,-0.724744,-0.65295,0.220007,0,0,0,0,G14
0,64.797127,57.841953,55.761532,59.142841,50.712837,-0.700971,0.167138,-0.693328,-0.395953,-0.913992,0.088543,-0.427822,-0.87896,0.210706,-0.646247,-0.736508,0.199799,-0.729576,-0.63931,0.242902,0,0,0,0,G14
0,64.205124,57.449528,54.956242,58.564541,50.591187,-0.689326,0.215316,-0.691714,-0.413012,-0.906689,0.085655,-0.423495,-0.882603,0.204119,-0.64869,-0.732598,0.206158,-0.733028,-0.633356,0.248051,0,0,0,0,G14
0,63.924458,58.968834,56.832169,60.059044,51.326904,-0.731434,0.23448,-0.640331,-0.451207,-0.891846,0.031988,-0.493631,-0.852578,0.17158,-0.694146,-0.701382,0.161942,-0.783119,-0.586876,0.20567,0,0,0,0,G14
0,64.346489,58.705853,56.721359,59.378189,50.958427,-0.723393,0.208595,-0.658172,-0.449012,-0.890611,0.072117,-0.483501,-0.84955,0.210929,-0.680186,-0.706615,0.195046,-0.767818,-0.595775,0.2356,0,0,0,0,G14
0,64.146492,58.6609,56.790459,59.049042,50.725777,-0.724002,0.200285,-0.660081,-0.440267,-0.894879,0.07319,-0.480307,-0.852139,0.207759,-0.668194,-0.716535,0.200234,-0.755147,-0.609374,0.241693,0,0,0,0,G14
0.023287,0.736253,1.290238,1.091519,0.776607,0.640038,-0.554493,-0.270659,-0.786945,-0.55377,-0.510919,-0.657495,-0.205617,-0.953173,0.221774,-0.006527,-0.637412,0.770495,-0.236669,-0.602936,0.761877,0.336677,0,0,0,G15
0.02345,0.736982,1.288524,1.088939,0.779751,0.641996,-0.556506,-0.265358,-0.787328,-0.551831,-0.515659,-0.655422,-0.20735,-0.951473,0.227388,-0.016206,-0.64409,0.764778,-0.246033,-0.607201,0.755496,0.330322,0,0,0,G15
1,0.615598,1,0.851526,0.590705,0.482591,-0.377159,-0.456117,-0.806045,-0.597756,-0.499204,-0.627282,-0.239518,-0.952715,0.18699,0.002424,-0.617398,0.786647,-0.261668,-0.565842,0.781891,0,0,0,0,G15
0.023639,0.748354,1.278045,1.081471,0.773194,0.636951,-0.572167,-0.294259,-0.76553,-0.563747,-0.539822,-0.625125,-0.217467,-0.944563,0.245987,-0.020011,-0.619939,0.784395,-0.247507,-0.583732,0.773303,0.334935,0,0,0,G15
0.023024,0.739313,1.289207,1.091533,0.763609,0.626716,-0.539275,-0.274077,-0.796282,-0.567756,-0.487169,-0.663566,-0.215325,-0.959165,0.183404,-0.00301,-0.637057,0.77081,-0.253189,-0.596067,0.761971,0.348961,0,0,0,G15
0.023272,0.74086,1.286244,1.089028,0.763341,0.628022,-0.558907,-0.272171,-0.783291,-0.565477,-0.509856,-0.648292,-0.219319,-0.952716,0.210312,-0.008578,-0.621072,0.783707,-0.252796,-0.582238,0.772718,0.340073,0,0,0,G15
0.023449,0.740017,1.285669,1.08516,0.765214,0.629794,-0.560338,-0.250249,-0.789555,-0.565491,-0.50358,-0.653166,-0.21427,-0.955263,0.203866,-0.010135,-0.640506,0.767886,-0.249182,-0.601215,0.759243,0.331183,0,0,0,G15
0.023494,0.739266,1.285977,1.085604,0.769326,0.634227,-0.556827,-0.250173,-0.792059,-0.562317,-0.506541,-0.653618,-0.215806,-0.954544,0.205608,-0.01853,-0.644165,0.764662,-0.24661,-0.60741,0.755141,0.328404,0,0,0,G15
0.023126,0.736929,1.2907,1.089263,0.771078,0.636412,-0.552763,-0.260756,-0.791492,-0.55642,-0.494849,-0.667473,-0.199131,-0.958753,0.202826,-0.002241,-0.642785,0.766043,-0.229213,-0.612946,0.756147,0.343734,0,0,0,G15
0.023151,0.738294,1.289664,1.090087,0.773614,0.638288,-0.556837,-0.267439,-0.78639,-0.552619,-0.503081,-0.664472,-0.196745,-0.95781,0.209502,0.000679,-0.642412,0.766359,-0.225233,-0.611973,0.758129,0.345627,0,0,0,G15
0.020085,0.979818,1.099029,0.468104,0.429615,0.416351,-0.261545,-0.904581,-0.336642,0.101655,-0.993043,0.059425,-0.012015,0.400167,0.916363,-0.145256,0.39514,0.907064,-0.225986,0.353199,0.907844,0.553532,0,0,0,G16
0.01809,0.996154,1.106285,0.474136,0.436128,0.428775,-0.361531,-0.867601,-0.341416,0.153236,-0.98804,0.01722,-0.036892,0.390695,0.919781,-0.169429,0.384428,0.907474,-0.236412,0.35415,0.904813,0.627788,0,0,0,G16
0.017925,0.996867,1.106628,0.472399,0.434196,0.424514,-0.351521,-0.87782,-0.325369,0.152128,-0.988153,0.020293,-0.019159,0.396052,0.918028,-0.151994,0.388102,0.908996,-0.217699,0.361465,0.906615,0.630876,0,0,0,G16
0.019127,0.975389,1.115109,0.472735,0.434336,0.426759,-0.294213,-0.89414,-0.337568,0.099997,-0.994271,0.037747,-0.100071,0.426586,0.898894,-0.231494,0.423117,0.876004,-0.305234,0.370234,0.877359,0.591997,0,0,0,G16
0.018132,0.994185,1.105951,0.470968,0.43256,0.421559,-0.347614,-0.885479,-0.308368,0.170415,-0.984767,0.034527,-0.033027,0.406797,0.912921,-0.165699,0.395159,0.903545,-0.240577,0.349738,0.905431,0.621004,0,0,0,G16
0.019123,0.976505,1.113578,0.472079,0.433488,0.421319,-0.330443,-0.889069,-0.316804,0.111516,-0.992666,0.046672,-0.078946,0.433132,0.897866,-0.211028,0.428037,0.878778,-0.287124,0.388477,0.875583,0.590638,0,0,0,G16
0.019261,0.97831,1.110286,0.472274,0.43359,0.419033,-0.344589,-0.884136,-0.315534,0.108349,-0.992705,0.052893,-0.052753,0.426091,0.903141,-0.185342,0.422402,0.887257,-0.267827,0.384281,0.883514,0.585824,0,0,0,G16
0.020556,0.970474,1.104528,0.467974,0.429384,0.413868,-0.225626,-0.91705,-0.328804,0.080547,-0.994107,0.072553,-0.082357,0.428377,0.899839,-0.21456,0.424302,0.879734,-0.309893,0.393295,0.865613,0.540531,0,0,0,G16
0.021554,0.962802,1.106274,0.47293,0.434102,0.422557,-0.252234,-0.905169,-0.342122,0.077408,-0.991693,0.10273,-0.122449,0.431177,0.89392,-0.253284,0.429587,0.866777,-0.327331,0.389432,0.860928,0.519526,0,0,0,G16
0.020064,0.977819,1.101268,0.468047,0.429588,0.415598,-0.283381,-0.903948,-0.32027,0.10031,-0.992791,0.065611,-0.012125,0.41606,0.909256,-0.14535,0.410614,0.90015,-0.231348,0.373734,0.898221,0.554418,0,0,0,G16
0.07797,0.476355,0.954566,1.046778,0.332799,0.341196,0.28248,0.10641,-0.953353,-0.141199,0.322788,-0.93588,-0.335385,0.342567,-0.87759,0.050442,-0.646379,0.761348,-0.002671,-0.665688,0.746226,0.073378,0,0,0,G17
0.099686,0.492298,0.960405,1.040086,0.555727,0.453769,0.292743,0.142344,-0.945537,-0.171048,0.419104,-0.891681,-0.366473,0.374906,-0.851553,-0.09307,-0.974439,0.204469,-0.289788,-0.928744,0.23121,0.044363,0,0,0,G17
0.095734,0.489491,0.961117,1.039595,0.533018,0.439379,0.27627,0.134561,-0.951613,-0.193847,0.387595,-0.901218,-0.379125,0.361996,-0.8516,-0.070386,-0.956738,0.282307,-0.265944,-0.915255,0.302625,0.053372,0,0,0,G17
0.089718,0.48584,0.959627,1.041271,0.505575,0.425826,0.291708,0.130438,-0.947572,-0.180775,0.377977,-0.907994,-0.367211,0.362507,-0.856589,-0.019998,-0.923946,0.382,-0.197948,-0.903968,0.379022,0.059973,0,0,0,G17
0.08569,0.491394,0.957995,1.043028,0.474361,0.406782,0.298129,0.112297,-0.947897,-0.178046,0.353614,-0.91829,-0.36069,0.33735,-0.869539,0.011074,-0.883525,0.468253,-0.143477,-0.869118,0.473337,0.063994,0,0,0,G17
0.086543,0.48319,0.956252,1.044588,0.435014,0.382724,0.281665,0.107412,-0.953482,-0.165085,0.362341,-0.917309,-0.352673,0.336805,-0.873032,0.033784,-0.817821,0.57448,-0.108831,-0.808374,0.578521,0.058015,0,0,0,G17
0.081078,0.478937,0.954072,1.046979,0.393327,0.364249,0.284695,0.12118,-0.950928,-0.143617,0.337422,-0.930334,-0.349348,0.347203,-0.870291,0.042809,-0.756363,0.65275,-0.06712,-0.766912,0.638233,0.064891,0,0,0,G17
0.079376,0.487426,0.954468,1.046747,0.350659,0.346219,0.283766,0.102146,-0.953437,-0.147467,0.32568,-0.933909,-0.3475,0.343153,-0.872634,0.049798,-0.681597,0.730031,-0.026597,-0.702991,0.710701,0.069777,0,0,0,G17
0.081097,0.488231,0.954648,1.046448,0.344847,0.344295,0.283245,0.101115,-0.953702,-0.146897,0.325973,-0.933897,-0.346354,0.336782,-0.875567,0.050089,-0.670746,0.739993,-0.021222,-0.693316,0.720322,0.066283,0,0,0,G17
0.086398,0.482411,0.955897,1.044944,0.338663,0.34319,0.283329,0.11621,-0.951956,-0.155259,0.331444,-0.930612,-0.344178,0.308591,-0.886743,0.058926,-0.668998,0.740925,0.004331,-0.681442,0.73186,0.058045,0,0,0,G17
0,50.730808,44.096275,45.077732,43.785351,35.906654,0.008768,0.199269,-0.979906,0.33971,-0.690393,0.638713,0.242152,-0.730175,0.638911,0.104707,-0.791946,0.601546,-0.267845,-0.751673,0.6027,0,0,0,0,G18
0,57.20295,48.233753,49.501675,44.277847,41.343712,0.277129,0.342947,-0.897545,0.158562,-0.969132,0.188788,-0.06299,-0.984636,0.162864,-0.259809,-0.931701,0.253837,-0.355649,-0.905771,0.230417,0,0,0,0,G18
0,51.167843,44.383797,44.971142,44.762653,36.344658,-0.052776,0.211372,-0.97598,0.359394,-0.690085,0.628187,0.264638,-0.715681,0.64635,0.12713,-0.804443,0.580267,-0.264523,-0.768353,0.582805,0,0,0,0,G18
0,55.382595,43.04343,44.257938,42.145855,41.147942,0.219781,0.257452,-0.940965,0.335348,-0.830505,0.44475,0.144017,-0.849172,0.508101,-0.047678,-0.853105,0.519555,-0.128889,-0.866715,0.481863,0,0,0,0,G18
0,55.313354,43.946987,44.429787,42.584068,40.7915,0.163763,0.194674,-0.967101,0.354589,-0.788012,0.503294,0.203708,-0.800997,0.562945,0.020271,-0.816592,0.57686,-0.084129,-0.826139,0.557151,0,0,0,0,G18
0,54.429581,44.203712,44.297794,42.651707,36.582733,0.160743,0.219304,-0.962324,0.299974,-0.789798,0.535008,0.19444,-0.802065,0.564699,0.024539,-0.833264,0.55233,-0.255542,-0.790471,0.556646,0,0,0,0,G18
0,50.460232,44.371017,44.498192,42.731007,35.787106,0.131812,0.219174,-0.966741,0.299638,-0.778607,0.551351,0.209344,-0.789572,0.576846,0.057884,-0.805145,0.590246,-0.262922,-0.766826,0.585534,0,0,0,0,G18
0,48.656525,43.704178,44.552502,42.972988,35.65556,0.138883,0.217064,-0.966227,0.311599,-0.748544,0.585311,0.202935,-0.777316,0.59548,0.056466,-0.788834,0.612006,-0.273636,-0.749156,0.603232,0,0,0,0,G18
0,49.623222,43.615623,44.061707,43.115864,35.623623,0.089486,0.182135,-0.979193,0.342822,-0.699378,0.627171,0.232353,-0.707511,0.667413,0.079643,-0.76425,0.639983,-0.251984,-0.720074,0.646527,0,0,0,0,G18
0,52.648155,44.049332,44.356422,43.69524,35.967949,0.00921,0.206171,-0.978473,0.346013,-0.705911,0.618033,0.24561,-0.721422,0.647476,0.094329,-0.803485,0.587804,-0.265732,-0.759701,0.593498,0,0,0,0,G18
0,68.973152,39.871315,38.260178,37.380535,35.714996,-0.074789,0.199833,-0.976971,0.220209,-0.755048,0.617585,0.141477,-0.708337,0.691551,-0.044289,-0.682508,0.729535,-0.231638,-0.66144,0.713331,0,0,0,0,G19
0,59.424778,44.28828,43.130596,38.27573,38.435383,-0.171741,0.13603,-0.975705,0.482118,-0.799439,0.358412,0.189931,-0.825735,0.531119,0.151141,-0.635375,0.757268,0.033106,-0.661004,0.749652,0,0,0,0,G19
0,65.995621,43.047871,42.643425,38.405804,38.439877,-0.146673,0.129778,-0.980635,0.432053,-0.796977,0.422088,0.143841,-0.81148,0.566402,0.102828,-0.612755,0.783555,-0.029988,-0.658462,0.752017,0,0,0,0,G19
0,64.171219,42.808784,42.028263,38.135674,38.217148,-0.157555,0.214078,-0.964026,0.468199,-0.792885,0.39003,0.194073,-0.811407,0.551321,0.12538,-0.66516,0.736099,-0.001664,-0.696676,0.717384,0,0,0,0,G19
0,63.926083,39.803009,40.033142,37.636868,38.289429,-0.138947,0.238359,-0.961186,0.495282,-0.730521,0.470143,0.240967,-0.757417,0.60684,0.135105,-0.674864,0.725469,0.022669,-0.71756,0.696127,0,0,0,0,G19
0,64.054054,39.92207,40.217323,37.528294,38.241554,-0.146906,0.256024,-0.955443,0.4891,-0.743641,0.455827,0.249053,-0.778043,0.576734,0.131416,-0.682424,0.719046,0.020189,-0.725866,0.68754,0,0,0,0,G19
0,63.913155,40.504356,41.185879,37.533981,38.390923,-0.134523,0.301178,-0.944031,0.455372,-0.775571,0.437179,0.226444,-0.828121,0.512776,0.105009,-0.700143,0.706238,-0.005548,-0.746521,0.665339,0,0,0,0,G19
0,64.138824,40.539337,40.676922,37.6054,37.873981,-0.129128,0.288645,-0.948689,0.450108,-0.776679,0.44065,0.229513,-0.812297,0.536188,0.101564,-0.696553,0.710281,-0.030131,-0.734901,0.677504,0,0,0,0,G19
0,64.414314,41.170105,41.654469,38.02364,37.791775,-0.138061,0.226587,-0.964156,0.428084,-0.803537,0.413609,0.201706,-0.841318,0.501497,0.094755,-0.702033,0.705813,-0.04599,-0.732678,0.67902,0,0,0,0,G19
0,66.716225,41.061443,41.400963,38.068222,38.090675,-0.099036,0.182552,-0.978196,0.372783,-0.818105,0.437879,0.142055,-0.831077,0.537709,0.034659,-0.680653,0.731785,-0.101547,-0.711929,0.694871,0,0,0,0,G19
0.060263,0.502566,0.954965,1.048531,0.547243,0.463225,0.253176,-0.158981,-0.954268,-0.012768,0.719894,-0.693967,-0.133877,0.719054,-0.681938,-0.307618,-0.855462,0.416601,-0.467959,-0.785392,0.405184,0.118301,0,0,0,G20
0.053283,0.511485,0.954913,1.050181,0.560555,0.470045,0.265528,-0.188288,-0.945538,0.003061,0.774397,-0.632693,-0.096118,0.758038,-0.645088,-0.272218,-0.857892,0.435797,-0.434895,-0.793773,0.425196,0.142755,0,0,0,G20
0.0523,0.503566,0.954829,1.050537,0.559044,0.470323,0.26419,-0.180789,-0.947375,-0.010031,0.775605,-0.631139,-0.100553,0.762113,-0.639588,-0.250371,-0.860519,0.443646,-0.418247,-0.800691,0.42891,0.146506,0,0,0,G20
0.051719,0.497823,0.954721,1.050804,0.561098,0.469767,0.258454,-0.175733,-0.949905,-0.015816,0.772245,-0.635128,-0.107864,0.75148,-0.650879,-0.247524,-0.867483,0.431515,-0.409978,-0.803231,0.432132,0.148657,0,0,0,G20
0.053494,0.496238,0.954473,1.050533,0.558097,0.469168,0.257626,-0.185287,-0.948313,-0.015612,0.766678,-0.641842,-0.111964,0.754332,-0.646874,-0.242282,-0.859532,0.450004,-0.413768,-0.797873,0.438399,0.14151,0,0,0,G20
0.055934,0.490492,0.954217,1.050155,0.557561,0.468661,0.252791,-0.199719,-0.946683,-0.011665,0.746131,-0.665697,-0.115337,0.742624,-0.659702,-0.255208,-0.850619,0.459691,-0.425346,-0.785483,0.449552,0.132271,0,0,0,G20
0.056026,0.486219,0.955218,1.049174,0.553144,0.467179,0.259418,-0.155304,-0.953196,-0.024545,0.731067,-0.681864,-0.133378,0.716345,-0.68488,-0.276948,-0.86778,0.412622,-0.44619,-0.802137,0.396851,0.132558,0,0,0,G20
0.058098,0.487055,0.955441,1.048518,0.551977,0.466992,0.253562,-0.180905,-0.950253,-0.018287,0.730672,-0.682483,-0.123325,0.736378,-0.665235,-0.2848,-0.853981,0.435437,-0.455071,-0.788291,0.414135,0.125875,0,0,0,G20
0.060114,0.495377,0.95436,1.049132,0.554268,0.467302,0.263879,-0.193149,-0.945019,-0.009835,0.729308,-0.684115,-0.13498,0.722877,-0.677664,-0.28614,-0.853287,0.435918,-0.45213,-0.786069,0.421515,0.118219,0,0,0,G20
0.056021,0.503769,0.9545,1.049851,0.554358,0.467655,0.256105,-0.188463,-0.948099,-0.015268,0.724224,-0.689396,-0.128824,0.709787,-0.692537,-0.287066,-0.85175,0.438309,-0.448491,-0.78715,0.423381,0.131953,0,0,0,G20
0.018605,0.531822,1.005751,1.055149,0.567674,0.474794,0.380955,-0.223594,-0.89715,-0.172529,0.725021,-0.666767,0.176201,0.620856,-0.763866,-0.305987,-0.863992,0.399862,-0.442796,-0.809625,0.385278,0.487561,0,0,0,G21
0.019054,0.487656,1.004506,1.052732,0.603616,0.490858,0.397897,-0.188952,-0.897761,-0.201041,0.731933,-0.651043,0.131937,0.635992,-0.760333,-0.305897,-0.904197,0.298084,-0.484836,-0.824251,0.292479,0.473016,0,0,0,G21
0.016586,0.566545,1.024704,1.04996,0.515326,0.441389,0.428601,-0.219553,-0.876412,-0.332127,0.602658,-0.7256,0.100565,0.520744,-0.847769,-0.377209,-0.82655,0.417766,-0.488803,-0.779627,0.391476,0.538234,0,0,0,G21
0.016757,0.532011,1.02284,1.050329,0.512221,0.440869,0.439526,-0.225302,-0.869515,-0.307901,0.636023,-0.707582,0.114573,0.542707,-0.832071,-0.369855,-0.813641,0.448547,-0.472256,-0.771984,0.425458,0.532984,0,0,0,G21
0.016823,0.522135,1.021278,1.05191,0.509775,0.43491,0.417052,-0.17302,-0.892262,-0.285956,0.681956,-0.673175,0.127896,0.574357,-0.808553,-0.332866,-0.82631,0.454326,-0.452571,-0.773584,0.443562,0.533067,0,0,0,G21
0.017145,0.514088,1.016068,1.055523,0.528467,0.440491,0.41,-0.186546,-0.892805,-0.229697,0.736683,-0.636032,0.174711,0.629055,-0.757473,-0.317284,-0.838941,0.442163,-0.484971,-0.767997,0.41831,0.527422,0,0,0,G21
0.018698,0.494029,1.007252,1.052048,0.607805,0.493027,0.394573,-0.208491,-0.894899,-0.216901,0.70865,-0.671393,0.129305,0.616427,-0.776722,-0.323278,-0.903843,0.280282,-0.508137,-0.815768,0.276259,0.481245,0,0,0,G21
0.016674,0.509441,1.017594,1.06014,0.535665,0.449614,0.374709,-0.189947,-0.907476,-0.214247,0.766885,-0.604968,0.203776,0.636627,-0.743762,-0.283193,-0.835932,0.470127,-0.435809,-0.777424,0.453522,0.548922,0,0,0,G21
0.018211,0.512653,1.010985,1.051382,0.609365,0.497459,0.397571,-0.206526,-0.894027,-0.249166,0.683786,-0.685823,0.114326,0.593896,-0.796378,-0.328701,-0.910123,0.252255,-0.505872,-0.828212,0.241158,0.493201,0,0,0,G21
0.018361,0.538123,1.006828,1.055948,0.56788,0.475038,0.372019,-0.213905,-0.903242,-0.176242,0.727208,-0.663406,0.177529,0.611462,-0.771102,-0.301464,-0.870549,0.388925,-0.437598,-0.816919,0.375702,0.494825,0,0,0,G21
0.016338,0.559239,1.009798,1.07034,1.010274,0.568924,0.334177,-0.382502,-0.861404,-0.225753,0.585475,-0.778624,-0.08011,0.673284,-0.735031,-0.007931,0.511201,-0.859425,-0.581266,-0.813544,-0.01662,0.303772,0.323421,0,0,G22
0.015414,0.581319,1.012178,1.071994,1.016713,0.521393,0.371826,-0.393406,-0.840819,-0.203872,0.596833,-0.776033,-0.03655,0.674827,-0.73707,0.063191,0.521019,-0.851203,-0.571212,-0.801966,0.174835,0.32066,0.334623,0,0,G22
0.015497,0.570851,1.011515,1.071847,1.016719,0.534347,0.369021,-0.390033,-0.843622,-0.209554,0.595786,-0.775323,-0.037784,0.671674,-0.739882,0.048447,0.510586,-0.858461,-0.575796,-0.806822,0.132275,0.32424,0.33016,0,0,G22
0.015735,0.570358,1.012159,1.071271,1.013789,0.539766,0.361475,-0.387473,-0.848057,-0.20894,0.621497,-0.75504,-0.043878,0.692384,-0.720194,0.031039,0.526597,-0.849549,-0.59417,-0.79938,0.089176,0.3176,0.329363,0,0,G22
0.015635,0.570519,1.012471,1.071455,1.014075,0.54353,0.35314,-0.379728,-0.855043,-0.211535,0.628549,-0.748451,-0.057679,0.697191,-0.714561,0.036059,0.538562,-0.841814,-0.592006,-0.800168,0.096227,0.309263,0.337117,0,0,G22
0.016198,0.568372,1.011612,1.071805,1.008786,0.549377,0.346725,-0.365098,-0.863994,-0.237442,0.55535,-0.796999,-0.10703,0.663717,-0.740287,0.000184,0.515388,-0.856957,-0.595772,-0.802155,0.040046,0.29214,0.340187,0,0,G22
0.016398,0.56115,1.010059,1.069894,1.009209,0.553715,0.340396,-0.372263,-0.863453,-0.22225,0.623932,-0.749208,-0.075024,0.695347,-0.714747,-0.012392,0.540781,-0.841072,-0.582495,-0.811765,0.041683,0.304482,0.315894,0,0,G22
0.016397,0.549243,1.01059,1.070037,1.008982,0.564052,0.343032,-0.381166,-0.858512,-0.217705,0.614476,-0.758303,-0.08044,0.693279,-0.716166,-0.006392,0.530755,-0.847502,-0.585501,-0.810669,0.002094,0.296646,0.32696,0,0,G22
0.016404,0.54693,1.010868,1.070109,1.00854,0.568707,0.341512,-0.381274,-0.859069,-0.219378,0.615099,-0.757315,-0.088908,0.692869,-0.715561,-0.009146,0.529143,-0.848483,-0.585599,-0.810398,-0.018144,0.291381,0.331283,0,0,G22
0.016358,0.558259,1.009592,1.070155,1.009547,0.569077,0.328139,-0.385954,-0.862186,-0.225711,0.589524,-0.775574,-0.085866,0.6655,-0.741443,-0.008558,0.516391,-0.85631,-0.584259,-0.811405,-0.016255,0.299421,0.319417,0,0,G22
1,0.556653,1,0.539516,0.513344,0.461941,-0.591818,0.133844,-0.794882,-0.782273,0.344105,-0.51927,-0.341223,-0.731599,0.590195,-0.469807,-0.63563,0.612581,-0.554179,-0.466233,0.689574,0,0,0,0,G23
1,0.524085,1,0.492279,0.46538,0.40592,-0.54716,0.158578,-0.821869,-0.76026,0.396388,-0.514666,-0.144437,-0.775464,0.614649,-0.236274,-0.705123,0.668563,-0.350365,-0.419199,0.837566,0,0,0,0,G23
1,0.523193,1,0.47638,0.449156,0.40771,-0.578197,0.191114,-0.793198,-0.771818,0.384025,-0.506776,-0.102343,-0.762136,0.639277,-0.18411,-0.680047,0.709676,-0.304358,-0.454174,0.837312,0,0,0,0,G23
1,0.520533,1,0.474921,0.449856,0.421832,-0.577312,0.148494,-0.802907,-0.778479,0.355828,-0.517066,-0.105019,-0.766487,0.633615,-0.218402,-0.669647,0.709841,-0.337468,-0.511965,0.789941,0,0,0,0,G23
1,0.53098,1,0.500169,0.46822,0.429073,-0.587146,0.168462,-0.791758,-0.779661,0.359349,-0.512832,-0.200865,-0.761184,0.616646,-0.299106,-0.671291,0.678162,-0.412714,-0.475761,0.776736,0,0,0,0,G23
1,0.526709,1,0.469416,0.442957,0.417157,-0.588618,0.161933,-0.792027,-0.785858,0.372929,-0.493307,-0.096839,-0.771028,0.629395,-0.186655,-0.6978,0.691546,-0.298484,-0.533853,0.791144,0,0,0,0,G23
1,0.520557,1,0.46806,0.441337,0.409765,-0.582498,0.144399,-0.799903,-0.789828,0.356551,-0.499042,-0.070747,-0.777975,0.624299,-0.16505,-0.698219,0.696598,-0.272404,-0.516402,0.811865,0,0,0,0,G23
1,0.53021,1,0.48396,0.456657,0.417358,-0.588463,0.13511,-0.797155,-0.788082,0.34653,-0.508766,-0.144452,-0.763768,0.62912,-0.24279,-0.684314,0.687581,-0.351068,-0.468225,0.810874,0,0,0,0,G23
1,0.557437,1,0.546403,0.522795,0.461481,-0.596336,0.156352,-0.787361,-0.783947,0.362794,-0.503793,-0.324056,-0.744717,0.583425,-0.445339,-0.654654,0.610821,-0.551919,-0.383734,0.74036,0,0,0,0,G23
1,0.544962,1,0.510625,0.484971,0.443588,-0.585875,0.126857,-0.800411,-0.784515,0.33806,-0.519858,-0.248458,-0.744628,0.619514,-0.367595,-0.65929,0.655904,-0.465026,-0.489022,0.737976,0,0,0,0,G23
0.011481,1.840917,0.753682,0.774126,0.744549,1.719638,-0.581031,0.610965,-0.537703,-0.04621,-0.614239,0.787766,-0.194662,-0.58819,0.784945,-0.357576,-0.543891,0.759159,0.232233,0.268054,-0.934994,1.950401,0,0,0,G24
0.011914,1.936128,0.827237,0.859041,0.819557,1.709872,-0.582542,0.681804,-0.442479,-0.046729,-0.634624,0.771407,-0.221474,-0.616012,0.755962,-0.374456,-0.583241,0.720842,0.236655,0.415324,-0.878351,1.986244,0,0,0,G24
0.011932,1.952923,0.807245,0.836682,0.799822,1.714216,-0.584747,0.693476,-0.420907,-0.070648,-0.623836,0.778356,-0.239151,-0.602258,0.761637,-0.39079,-0.563644,0.727728,0.242948,0.408504,-0.87983,1.994447,0,0,0,G24
0.011475,1.835181,0.755005,0.774267,0.745269,1.709147,-0.573321,0.610984,-0.545895,-0.053881,-0.643139,0.763851,-0.202935,-0.613502,0.763173,-0.370153,-0.572808,0.731354,0.228662,0.25701,-0.938967,1.94432,0,0,0,G24
0.011456,1.832309,0.75791,0.776487,0.746225,1.724713,-0.575773,0.59838,-0.55716,-0.032718,-0.615355,0.787571,-0.181565,-0.590126,0.786629,-0.349732,-0.561613,0.749852,0.232071,0.25957,-0.937426,1.948688,0,0,0,G24
